Name,LivePerson,Website
Frontera Energy,ERROR,
GDI Integrated Facility Services,ERROR,
George Weston Limited,ERROR,
GFL Environmental,ERROR,
Gibson Energy,ERROR,
Gildan,ERROR,
Glacier Media,ERROR,
Goeasy,ERROR,
Gold Springs Resource,ERROR,
Goodfood Market,ERROR,
Gran Tierra Energy,ERROR,
Granite Real Estate,ERROR,
Great-West Lifeco,ERROR,
Groupe TVA,ERROR,
Guardian Capital Group,ERROR,
Haivision,ERROR,
H&R REIT,ERROR,
Héroux-Devtek,ERROR,
Home Capital Group,ERROR,
Hudbay,ERROR,
Hydro One,ERROR,
Iamgold,ERROR,
Imperial Metals,ERROR,
Imperial Oil,ERROR,
Indigo Books and Music,ERROR,
Information Services Corporation,ERROR,
Innergex Renewable Energy,ERROR,
Intact Financial,ERROR,
Interfor Corporation,ERROR,
Intermap Technologies,ERROR,
InterRent REIT,ERROR,
Ivanhoe Mines,ERROR,
The Keg,ERROR,
Keyera,ERROR,
Kinaxis,ERROR,
Kinross Gold,ERROR,
Knight Therapeutics,ERROR,
Kolibri Global Energy,ERROR,
Lassonde Industries,ERROR,
Laurentian Bank of Canada,ERROR,
Leon's,ERROR,
LifeWorks,ERROR,
Lightspeed (company),ERROR,
Linamar,ERROR,
Lion Electric Company,ERROR,
Loblaw Companies,ERROR,
Lucara Diamond,ERROR,
Lundin Mining,ERROR,
Magellan Aerospace,ERROR,
Magna International,ERROR,
Major Drilling Group International,ERROR,
Manulife,ERROR,
Maple Leaf Foods,ERROR,
Martinrea,ERROR,
Maxim Power,ERROR,
MDA (company),ERROR,
MEG Energy,ERROR,
Methanex,ERROR,
Metro Inc.,ERROR,
Mogo (company),ERROR,
Morguard,ERROR,
Mountain Province Diamonds,ERROR,
MTY Food Group,ERROR,
National Bank of Canada,ERROR,
New Gold,ERROR,
NFI Group,ERROR,
The North West Company,ERROR,
Northland Power,ERROR,
Northwest Healthcare Properties,ERROR,
NovaGold Resources,ERROR,
Nutrien,ERROR,
Nuvei,ERROR,
Obsidian Energy,ERROR,
OceanaGold,ERROR,
Oncolytics Biotech,ERROR,
Onex Corporation,ERROR,
OpenText,ERROR,
Optiva,ERROR,
Osisko Gold Royalties,ERROR,
Osisko Mining,ERROR,
Pan American Silver,ERROR,
Paramount Resources,ERROR,
Parkland Corporation,ERROR,
Pembina Pipeline,ERROR,
Pizza Pizza,ERROR,
Pollard Banknote,ERROR,
Polymet Mining Corporation,ERROR,
Postmedia Network,ERROR,
Power Corporation of Canada,ERROR,
Power Financial,ERROR,
Precision Drilling,ERROR,
Premium Brands Holdings Corporation,ERROR,
Primo Water,ERROR,
Quarterhill,ERROR,
Quebecor,ERROR,
Questerre Energy,ERROR,
Restaurant Brands International,ERROR,
Richelieu Hardware,ERROR,
RioCan Real Estate Investment Trust,ERROR,
Ritchie Bros. Auctioneers,ERROR,
Rogers Communications,ERROR,
Rogers Sugar,ERROR,
Roots Canada,ERROR,
Royal Bank of Canada,ERROR,
Russel Metals,ERROR,
Sandstorm Gold,ERROR,
Sangoma Technologies Corporation,ERROR,
Saputo Inc.,ERROR,
Scotiabank,ERROR,
Seabridge Gold,ERROR,
Secure Energy Services,ERROR,
Shawcor,ERROR,
Sherritt International,ERROR,
Shopify,ERROR,
Sienna Senior Living,ERROR,
Silvercorp Metals,ERROR,
Sleep Country Canada,ERROR,
SmartCentres,ERROR,
SNC-Lavalin,ERROR,
SolGold,ERROR,
Spin Master,ERROR,
SSR Mining Inc.,ERROR,
Stantec,ERROR,
Stelco,ERROR,
Stingray Group,ERROR,
Sun Life Financial,ERROR,
Suncor Energy,ERROR,
SunOpta,ERROR,
Synex International,ERROR,
Taseko Mines,ERROR,
Teck Resources,ERROR,
Telus,ERROR,
Telus Corporation,ERROR,
Telus International,ERROR,
TFI International,ERROR,
Thomson Reuters,ERROR,
Tilray,ERROR,
TMX Group,ERROR,
Toronto-Dominion Bank,ERROR,
Tourmaline Oil,ERROR,
TransAlta,ERROR,
Transat A.T.,ERROR,
TC Energy,ERROR,
Transcontinental (company),ERROR,
Trican Well Service,ERROR,
Trilogy International Partners,ERROR,
Tucows,ERROR,
Uranium Participation Corporation,ERROR,
Vecima Networks,ERROR,
Vermilion Energy,ERROR,
VersaBank,ERROR,
Wall Financial Corporation,ERROR,
Waste Connections,ERROR,
Waterloo Brewing Company,ERROR,
WELL Health Technologies,ERROR,
Wesdome Gold Mines,ERROR,
West Fraser Timber,ERROR,
Western Forest Products,ERROR,
Westport Innovations,ERROR,
Wheaton Precious Metals,ERROR,
Whitecap Resources,ERROR,
WSP Global,ERROR,
Yellow Pages Group,ERROR,
Yellow Pages Limited,ERROR,
Hydrogenics,ERROR,
Jeotex,ERROR,
Menu Foods,ERROR,
Orion Bus Industries,ERROR,
Therapure BioPharma Inc,ERROR,
Abitibi Power and Paper Company,ERROR,
Argon 18,ERROR,
Brac Systems,ERROR,
Les Brasseurs RJ,ERROR,
Canadian Car and Foundry,ERROR,
Canadian Power Boat Company,ERROR,
Canadian Vickers,ERROR,
Le Cheval Blanc (brewpub),ERROR,
Classé,ERROR,
CMC Electronics,ERROR,
Crickstart Food,ERROR,
Dominion Car and Foundry,ERROR,
Dominion Engineering Works,ERROR,
Dominion Textile,ERROR,
Godin (guitar manufacturer),ERROR,
Martin & Vleminckx,ERROR,
Matrox,ERROR,
McAuslan Brewing,ERROR,
Mega Brands,ERROR,
Molson Brewery,ERROR,
Montreal Locomotive Works,ERROR,
Noorduyn,ERROR,
Photon etc.,ERROR,
Quebecor World,ERROR,
Redpath Sugar,ERROR,
Resolute Forest Products,ERROR,
Rio Tinto Alcan,ERROR,
Robotics Design Inc,ERROR,
Seagull (company),ERROR,
St. Lawrence Sugar,ERROR,
DragonWave,ERROR,
Epiphan Video,ERROR,
Hogsback Brewing Company,ERROR,
Lee Valley Tools,ERROR,
Lockheed Martin Canada,ERROR,
Lumenera,ERROR,
Microsystems International,ERROR,
Ottawa Car Company,ERROR,
ProSlide Technology,ERROR,
Royal Canadian Mint,ERROR,
De Havilland Canada‎,ERROR,
George Weston Limited‎,ERROR,
Labatt Brewing Company‎,ERROR,
Amsterdam Brewing Company,ERROR,
Apotex,ERROR,
Avro Canada,ERROR,
Bathurst Street Wharf,ERROR,
BioSteel Sports Nutrition,ERROR,
Canadian Aeroplanes,ERROR,
Canadian Breweries,ERROR,
Canadian General Electric,ERROR,
Cervélo,ERROR,
Corma Inc.,ERROR,
Deco Labels,ERROR,
Digital Bolex,ERROR,
Dominion Voting Systems,ERROR,
Dominion Foundry Site,ERROR,
Don Brewery,ERROR,
Ecobee,ERROR,
Element 21 (company),ERROR,
Gooderham and Worts,ERROR,
Great Lakes Brewery (Toronto),ERROR,
Heintzman & Co.,ERROR,
Jacques and Hay,ERROR,
Kanati Clothing Company,ERROR,
Laserglow Technologies,ERROR,
Lounsbury Foods,ERROR,
Mill Street Brewery,ERROR,
Mister Leonard,ERROR,
Morgan Solar,ERROR,
Nanoleaf,ERROR,
Penmans,ERROR,
Polson Iron Works Limited,ERROR,
R. S. Williams & Sons,ERROR,
Redpath Sugar,ERROR,
Revelo Electric,ERROR,
Roden Brothers,ERROR,
Russell Motor Car Company,ERROR,
Soheil Mosun,ERROR,
"Solar Ship, Inc.",ERROR,
Steam Whistle Brewing,ERROR,
Sunward Aerospace Group,ERROR,
Tilley Endurables,ERROR,
Umbra (company),ERROR,
Vive Crop Protection,ERROR,
Ward-Beck Systems,ERROR,
Avigilon,ERROR,
Brodie Bicycles,ERROR,
Earth's Own Food Company,ERROR,
Granville Island Brewing,ERROR,
Hastings Mill,ERROR,
Hayes Manufacturing Company,ERROR,
Herschel Supply Co.,ERROR,
Larrivée (guitar company),ERROR,
Luvo Inc.,ERROR,
MacMillan Bloedel,ERROR,
Pacific Trucks,ERROR,
Parallel 49 Brewing Company,ERROR,
Pyrrha Jewelry,ERROR,
SunCentral Inc.,ERROR,
Agassiz Brewing,ERROR,
Arctic Glacier,ERROR,
Bristol Aerospace,ERROR,
Fort Garry Brewing Company,ERROR,
Half Pints Brewing Company,ERROR,
Kitchen Craft,ERROR,
Liquid Image,ERROR,
Mondetta,ERROR,
Motor Coach Industries,ERROR,
New Flyer,ERROR,
Old Dutch Foods,ERROR,
Palliser Furniture,ERROR,
Versatile (company),ERROR,
Busch Systems,ERROR,
Central Ontario Broadcasting,ERROR,
InterTAN,ERROR,
Napoleon (company),ERROR,
The Source (retailer),ERROR,
Topper's Pizza (Canadian restaurant),ERROR,
BMR Group,ERROR,
Campagna Motors,ERROR,
Dana TM4,ERROR,
Noveko International,ERROR,
Proxim,ERROR,
Réno-Dépôt,ERROR,
Rona (store),ERROR,
St-Just Aviation,ERROR,
Trudeau Corporation,ERROR,
Atlantic Superstore,ERROR,
Dominion Memorial Market,ERROR,
Dominion Stores,ERROR,
Extra Foods,ERROR,
Freshmart,ERROR,
Joe Fresh,ERROR,
Loblaws,ERROR,
Maple Leaf Gardens,ERROR,
Maxi (Canadian supermarket),ERROR,
National Supermarkets,ERROR,
No Frills (grocery store),ERROR,
PC Mobile,ERROR,
President's Choice Financial,ERROR,
Provigo,ERROR,
Real Canadian Liquorstore,ERROR,
Real Canadian Superstore,ERROR,
SaveEasy,ERROR,
Sayvette,ERROR,
Shoppers Drug Mart,ERROR,
Super Centre,ERROR,
SuperValu (Canada),ERROR,
T&T Supermarket,ERROR,
Valu-mart,ERROR,
Weston Centre (Toronto),ERROR,
Galen Weston Jr.,ERROR,
Wholesale Club,ERROR,
Your Independent Grocer,ERROR,
Your Independent Liquorstore,ERROR,
Zehrs Markets,ERROR,
Altomédia,ERROR,
Blue Giant Equipment Corporation,ERROR,
Dynacare,ERROR,
Eastwood Guitars,ERROR,
Extra Foods,ERROR,
Freshmart,ERROR,
General Kinetics Engineering Corporation,ERROR,
Home Outfitters,ERROR,
Hudson's Bay Company,ERROR,
Hydro One Brampton,ERROR,
Loblaws,ERROR,
Mandarin Restaurant,ERROR,
Valu-mart,ERROR,
Wholesale Club,ERROR,
Your Independent Grocer,ERROR,
Zehrs Markets,ERROR,
Zellers,ERROR,
Craig Wireless,ERROR,
McKenzie Seeds,ERROR,
Peanuts & Corn Records,ERROR,
Riding Mountain Broadcasting,ERROR,
Burlington Transit,ERROR,
Crossroads Christian Communications,ERROR,
Greyhound Canada,ERROR,
Jack Astor's Bar and Grill,ERROR,
N8 Identity,ERROR,
Pioneer Energy,ERROR,
Voortman Cookies,ERROR,
Burnaby Now,ERROR,
CFML-FM,ERROR,
Global News: BC 1,ERROR,
"
Knowledge Network",ERROR,
The Peak (newspaper),ERROR,
49th Parallel Coffee Roasters,ERROR,
Arcana Studio,ERROR,
Backun Musical Services,ERROR,
BC Liquor Distribution Branch,ERROR,
BC Liquor Stores,ERROR,
BC Tel,ERROR,
Canada Wide Media,ERROR,
Capcom Vancouver,ERROR,
Cityfone,ERROR,
Clio (software company),ERROR,
Creo (company),ERROR,
Crosslight Software,ERROR,
Cymax Group,ERROR,
D-Wave Systems,ERROR,
Dairyland Canada,ERROR,
Daiya,ERROR,
Distinctive Software,ERROR,
EA Black Box,ERROR,
EA Vancouver,ERROR,
Encorp Pacific,ERROR,
Freshslice Pizza,ERROR,
Future Shop,ERROR,
Gateway Casinos,ERROR,
General Fusion,ERROR,
Glentel,ERROR,
Gulf & Fraser,ERROR,
Happy Planet,ERROR,
Hellbent Games,ERROR,
Ironclad Games,ERROR,
Ossian Studios,ERROR,
Pacific Blue Cross,ERROR,
Panago,ERROR,
Ricky's All Day Grill,ERROR,
SkyBox Labs,ERROR,
Spectrum Signal Processing by Vecima,ERROR,
Squirrel Systems,ERROR,
Steamworks Brewing Company,ERROR,
Sutton Group,ERROR,
Teradici,ERROR,
Vega (company),ERROR,
Key Porter Books,ERROR,
Mars Canada,ERROR,
ATCO Electric,ERROR,
ATCO Field,ERROR,
Northland Utilities,ERROR,
Husky Energy,ERROR,
Northland Properties,ERROR,
Acceleware,ERROR,
Agrium,ERROR,
Alberta Electric System Operator,ERROR,
Albian Sands,ERROR,
AltaLink,ERROR,
Attabotics,ERROR,
Bantrel Co.,ERROR,
Barrington Griffiths Watch Company,ERROR,
Baywest Homes,ERROR,
Benevity,ERROR,
Bleeding Art Industries,ERROR,
Bonnett's Energy,ERROR,
BP Canada,ERROR,
Brewers' Distributor,ERROR,
Calgary Co-op,ERROR,
Calgary Sports and Entertainment,ERROR,
Canadian Hydro Developers,ERROR,
Canadian Oil Sands,ERROR,
Canadian Pacific Railway,ERROR,
Cardel Homes,ERROR,
Chakde TV,ERROR,
CNOOC Petroleum North America,ERROR,
Compton Petroleum,ERROR,
ConnectFirst Credit Union,ERROR,
Corporate Express (airline),ERROR,
Cyntech,ERROR,
Dialog (architectural firm),ERROR,
Dome Petroleum,ERROR,
Eavor Technologies,ERROR,
Edo Japan (restaurant),ERROR,
Enmax,ERROR,
The Event Group,ERROR,
Franworks Group,ERROR,
Frontenac House,ERROR,
Grasslands Entertainment,ERROR,
Great Canadian Oil Sands,ERROR,
JACOS,ERROR,
Gulf Canada,ERROR,
Harvest Operations,ERROR,
Home Oil Company,ERROR,
Hudson's Bay Oil and Gas Company,ERROR,
Husky Energy,ERROR,
Intaver Institute,ERROR,
Integra Air,ERROR,
Inter Pipeline,ERROR,
IStock,ERROR,
J&L Supply Co.,ERROR,
Kiewit Energy Company,ERROR,
Korite,ERROR,
Landmark Cinemas,ERROR,
Laricina Energy,ERROR,
Lynx Air,ERROR,
Mark's,ERROR,
MGM Energy,ERROR,
Moxies,ERROR,
Nanalysis,ERROR,
Niko Resources,ERROR,
Nova Chemicals,ERROR,
Nu-West,ERROR,
Connacher Oil and Gas,ERROR,
OPTI Canada,ERROR,
Pacific Petroleums,ERROR,
Pacific Western Transportation,ERROR,
Packers Plus Energy Services,ERROR,
Panarctic Oils,ERROR,
PanCanadian Petroleum,ERROR,
Pengrowth Energy,ERROR,
Petro-Canada,ERROR,
Petrobank Energy and Resources,ERROR,
PetroKazakhstan,ERROR,
Print Audit,ERROR,
Pyramid Productions,ERROR,
QSound Labs,ERROR,
QuikAir,ERROR,
Ranger Oil,ERROR,
Resorts of the Canadian Rockies (company),ERROR,
Ridgeback Resources,ERROR,
Roxley,ERROR,
Safeway (Canada),ERROR,
SensorUp,ERROR,
Shaw Communications,ERROR,
Shaw Direct,ERROR,
Shell Canada,ERROR,
Sher-Wood,ERROR,
Smart Technologies,ERROR,
Smitty's,ERROR,
Solium,ERROR,
Sport Chek,ERROR,
Stampede Wrestling,ERROR,
Summerstock Conservatory,ERROR,
Swoop (airline),ERROR,
Talisman Energy,ERROR,
TC PipeLines,ERROR,
Tervita,ERROR,
Trinidad Drilling,ERROR,
True North Mortgage,ERROR,
Tuxedo Source for Sports,ERROR,
Veresen,ERROR,
Weigl Educational Publishers Limited,ERROR,
Wescorp Energy,ERROR,
West Energy,ERROR,
WestJet,ERROR,
WestJet Encore,ERROR,
WestJet Link,ERROR,
WestNet Wireless,ERROR,
Wild Rose Brewery,ERROR,
WingTips Airport Services,ERROR,
Yer Bird Records,ERROR,
Zag Bank,ERROR,
Coronation Dental Specialty Group,ERROR,
Frito-Lay Canada,ERROR,
"Honeywell Aerospace, Cambridge",ERROR,
Preston Car Company,ERROR,
Toyota Motor Manufacturing Canada,ERROR,
Cape Breton Development Corporation,ERROR,
Dominion Steel and Coal Corporation,ERROR,
Enterprise Cape Breton Corporation,ERROR,
Seaside Communications,ERROR,
Sydney Steel Corporation,ERROR,
Bay Ferries,ERROR,
Bay Ferries Great Lakes,ERROR,
Cows Creamery,ERROR,
The Insurance Company of Prince Edward Island,ERROR,
Island Telephone Company,ERROR,
Island Waste Management Corporation,ERROR,
Maritime Bus,ERROR,
Maritime Electric,ERROR,
Northumberland Ferries Limited,ERROR,
Periscope Pictures,ERROR,
Prince Edward Air,ERROR,
Prince Edward Island Liquor Control Commission,ERROR,
Aboriginal Multi-Media Society,ERROR,
Access Media Group,ERROR,
Air Spray,ERROR,
Alberta Blue Cross,ERROR,
Alberta Government Telephones,ERROR,
Alberta Innovates,ERROR,
Alberta Investment Management Corporation,ERROR,
Alberta Pensions Services Corporation,ERROR,
Alta Flights,ERROR,
ATB Financial,ERROR,
ATCO Electric,ERROR,
Bank of Alberta,ERROR,
Beamdog,ERROR,
Bedford Biofuels,ERROR,
BioWare,ERROR,
Birdman Enterprises,ERROR,
Booster Juice,ERROR,
The Brick,ERROR,
Canadian Commercial Bank,ERROR,
Canyon Creek Food Company,ERROR,
Capital Power Income,ERROR,
DynaLife,ERROR,
Edmonton Airports,ERROR,
Edmonton Investors Group,ERROR,
Edmonton Symphony Orchestra,ERROR,
EdTel,ERROR,
Empire.Kred,ERROR,
EPCOR Utilities,ERROR,
Explore Edmonton,ERROR,
Flair Airlines,ERROR,
Focus Corporation,ERROR,
Fountain Tire,ERROR,
GoodMorning.com,ERROR,
Great Western Garment Co.,ERROR,
Himark BioGas,ERROR,
Intuit Canada,ERROR,
Katz Group of Companies,ERROR,
Lone Pine Publishing,ERROR,
NeWest Press,ERROR,
Nexopia,ERROR,
Northern Alberta Railways,ERROR,
Northern Canada Power Commission,ERROR,
OEG Inc.,ERROR,
Orijen,ERROR,
PCL Construction,ERROR,
PCL Construction Management Inc.,ERROR,
"PCL Construction Services, Inc.",ERROR,
PCL Constructors Canada Inc.,ERROR,
PCL Constructors Inc.,ERROR,
PCL Constructors Northern Inc.,ERROR,
PCL Employees Holdings,ERROR,
PCL Industrial Constructors Inc.,ERROR,
PCL Industrial Management Inc.,ERROR,
"PCL Intracon Power Inc., Edmonton",ERROR,
Pizza 73,ERROR,
Rainbow and Magic Lantern Cinemas,ERROR,
Rapid Fire Theatre,ERROR,
Regional Maple Leaf Communications,ERROR,
Royal Scot Motel,ERROR,
Royalty Records,ERROR,
Servus Credit Union,ERROR,
Strawberry Jam Comics,ERROR,
Super Channel (Canadian TV channel),ERROR,
TappCar,ERROR,
Triple Five Group,ERROR,
United Furniture Warehouse,ERROR,
Wavefront Technology Solutions,ERROR,
XGen Studios,ERROR,
BioWare,ERROR,
Edmonton Airports,ERROR,
OEG Inc.,ERROR,
NB Power,ERROR,
Enbridge Gas New Brunswick,ERROR,
Forward Music Group,ERROR,
Goose Lane Editions,ERROR,
Horizon Health Network,ERROR,
LearnStream,ERROR,
NB Power,ERROR,
New Brunswick Liquor Corporation,ERROR,
Picaroons Traditional Ales,ERROR,
Remsoft,ERROR,
Strange Adventures (comics retailer),ERROR,
Teledyne CARIS,ERROR,
Sitebrand,ERROR,
Contact North,ERROR,
CTV Northern Ontario,ERROR,
Greater Sudbury Utilities,ERROR,
Laurentian Media Group,ERROR,
Le5 Communications,ERROR,
March Entertainment,ERROR,
Mid-Canada Communications,ERROR,
Northern 911,ERROR,
Northern Breweries,ERROR,
Northern Cable,ERROR,
Prise de parole,ERROR,
Rail-Veyor,ERROR,
Science North Production Team,ERROR,
Topper's Pizza (Canadian restaurant),ERROR,
ABS Friction,ERROR,
Canadian Solar,ERROR,
The Co-operators,ERROR,
Danby (appliances),ERROR,
F&M Brewery,ERROR,
Geosign,ERROR,
Guelph Hydro,ERROR,
RWDI,ERROR,
Sleeman Breweries,ERROR,
Upper Canada Brewing Company,ERROR,
Well.ca,ERROR,
Wellington Brewery,ERROR,
Nova Scotia Power,ERROR,
TECO Energy,ERROR,
WildBrain,ERROR,
Air Nova,ERROR,
Alexander Keith's Brewery,ERROR,
Atlantic Superstore,ERROR,
AuRico Gold,ERROR,
Bedford Commons,ERROR,
The Book Room,ERROR,
Bud the Spud (chip truck),ERROR,
Canadian Bioscope Company,ERROR,
CarbonCure Technologies,ERROR,
Charm Diamond Centres,ERROR,
Chebucto Community Net,ERROR,
The Chickenburger,ERROR,
Develop Nova Scotia,ERROR,
Eastlink (company),ERROR,
Emergency Medical Care,ERROR,
Equals6,ERROR,
Events East,ERROR,
Fernwood Publishing,ERROR,
Forward Music Group,ERROR,
Halifax International Airport Authority,ERROR,
Halifax Shipyard,ERROR,
Heritage Gas,ERROR,
Innovacorp,ERROR,
Irving Shipbuilding,ERROR,
JASCO Applied Sciences,ERROR,
Jazz Aviation,ERROR,
King of Donair,ERROR,
Mactara,ERROR,
Maritime Air Charter,ERROR,
Maritime Broadcasting System,ERROR,
Maritime Launch Services,ERROR,
Maritime Life,ERROR,
Maritime Telegraph and Telephone Company,ERROR,
Mindful Scientific Inc.,ERROR,
Nautel,ERROR,
Nimbus Publishing,ERROR,
Nova Scotia Cotton Manufacturing Company,ERROR,
Nova Scotia Gaming Corporation,ERROR,
Nova Scotia Light and Power,ERROR,
Nova Scotia Power,ERROR,
Oland Brewery,ERROR,
Omar Gandhi,ERROR,
Sable Offshore Energy Project,ERROR,
Salter Street Films,ERROR,
SaltWire Network,ERROR,
SaveEasy,ERROR,
Stingray Radio,ERROR,
TitanFile,ERROR,
Trade Centre Limited,ERROR,
Trampoline (advertising agency),ERROR,
Volvo Halifax Assembly,ERROR,
WildBrain,ERROR,
WildBrain Studios,ERROR,
Aliquando Press,ERROR,
Balzac's Coffee Roasters,ERROR,
Bank of Hamilton,ERROR,
BattleGoat Studios,ERROR,
Canadian Centre for Occupational Health and Safety,ERROR,
Collective Arts Brewing,ERROR,
Coppley Apparel Group,ERROR,
Cub Aircraft,ERROR,
Dofasco,ERROR,
Dynasty Communication,ERROR,
Fogarty's Cove Music,ERROR,
Fortinos,ERROR,
Horizon Utilities,ERROR,
Imperial Cotton Company,ERROR,
Lakeport Brewing Company,ERROR,
Manor House Publishing,ERROR,
Mountain Cablevision,ERROR,
National Steel Car,ERROR,
Sonic Unyon,ERROR,
Source Cable,ERROR,
Stony Plain Records,ERROR,
Sunrise Records,ERROR,
Continental Newspapers,ERROR,
Disney Canada Inc.,ERROR,
Fission Uranium Corp.,ERROR,
FortisBC,ERROR,
Hyper Hippo Entertainment,ERROR,
Immersive Media Company,ERROR,
KF Aerospace,ERROR,
KF Cargo,ERROR,
QHR Technologies,ERROR,
Shaftebury Brewing Company,ERROR,
St Hubertus & Oak Bay Estate Winery,ERROR,
Summerhill Pyramid Winery,ERROR,
Sun-Rype,ERROR,
Wtfast,ERROR,
Your Dollar Store with More,ERROR,
Brock Air Services,ERROR,
Canadian Locomotive Company,ERROR,
Chez Piggy,ERROR,
Dixie Lee Fried Chicken,ERROR,
ESG Solutions,ERROR,
Kingston Community Credit Union,ERROR,
Kingston Shipyards,ERROR,
The Limestone Press,ERROR,
Pita Pit,ERROR,
Aardvark-Vanaheim,ERROR,
The Arthur Pequegnat Clock Company,ERROR,
Berlin and Racycle Manufacturing Company,ERROR,
Christie (company),ERROR,
Clearpath Robotics,ERROR,
Colt Canada,ERROR,
Dare Foods,ERROR,
Diemaco,ERROR,
Doon Twines,ERROR,
Electrohome,ERROR,
Enova Power,ERROR,
Kaufman Footwear,ERROR,
Kindred Credit Union,ERROR,
Kuntz Electroplating,ERROR,
Now & Then Books,ERROR,
Schneider Foods,ERROR,
Sound of Faith Broadcasting,ERROR,
Vidyard,ERROR,
Grand River Transit,ERROR,
Statoil Fuel & Retail,ERROR,
Circle K,ERROR,
Holiday Stationstores,ERROR,
On the Run (convenience store),ERROR,
Tiendas Extra,ERROR,
Groupe Galland,ERROR,
Hart Stores,ERROR,
Lesters Foods Ltd.,ERROR,
Liminal BioSciences,ERROR,
Simard-Beaudry Construction,ERROR,
